"SHN_Id","Datnai","Sexe","Catlib","FedNom","Discipline","Club","DepLib","RegionLib","Fin de droits","Date début"
"shn12056","1982","F         ","Elite","SKI","Ski alpin","SC DEUX ALPE","ISERE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12057","2000","M         ","Jeune","TENNIS DE TABLE","Tennis de table","THORIGNE-FOUILLARD T.T.","ILLE-ET-VILAINE","BRETAGNE","10/31/2015","11/1/2014"
"shn12058","1985","M         ","Elite","KARATE","Karate","ASS AMICALE SPORTIVE SARCELLES","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12059","1999","M         ","Espoir","HOCKEY SUR GLACE","Hockey sur glace","VILLARD","ISERE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12060","1999","M         ","Espoir","SAUVETAGE SECOURISME","Planche de sauvetage","BIARRITZ SAUVETAGE COTIER","PYRENEES-ATLANTIQUES","AQUITAINE","10/31/2015","11/1/2014"
"shn12061","1994","M         ","Espoir","SURF","Surfboard","ANGLET SURF CLUB","PYRENEES-ATLANTIQUES","AQUITAINE","10/31/2015","11/1/2014"
"shn12062","1991","M         ","Espoir","VOL A VOILE","Vol a voile","ASSOCIATION AERONAUTIQUE VERDON ALPILLES","VAR","P.A.C.A.","10/31/2015","11/1/2014"
"shn12063","1981","M         ","Senior","PARACHUTISME","Parachutisme sous voile","CERP DE MAUBEUGE","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn12064","1998","M         ","Espoir","JUDO","Judo","L ALLIANCE SOCIALE DU MARIN","MARTINIQUE","MARTINIQUE","10/31/2015","11/1/2014"
"shn12065","1994","M         ","Jeune","ATHLETISME","Epreuves combinees","AMIENS UC","SOMME","PICARDIE","10/31/2015","11/1/2014"
"shn12066","1995","F         ","Espoir","ATHLETISME","Concours","AMIENS UC","SOMME","PICARDIE","10/31/2015","11/1/2014"
"shn12067","1993","M         ","Senior","ATHLETISME","Courses sur piste","TREMBLAY AC ATHLETISME","SEINE-SAINT-DENIS","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12068","1988","M         ","Senior","MONTAGNE ET ESCALADE","Escalade","BRIANCON ESCALADE","HAUTES-ALPES","P.A.C.A.","10/31/2015","11/1/2014"
"shn12069","1996","F         ","Senior","MONTAGNE ET ESCALADE","Escalade","BRIANCON ESCALADE","HAUTES-ALPES","P.A.C.A.","10/31/2015","11/1/2014"
"shn12070","1999","F         ","Jeune","TENNIS","Tennis","TC ARGELIERS","AUDE","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn12071","1996","F         ","Jeune","FOOTBALL","Football","ASPTT ALBI","TARN","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn12072","1995","M         ","Espoir","LUTTE","Lutte olympique gréco romaine","C.M.A.S.A.","SEINE-SAINT-DENIS","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12073","1986","M         ","Reconversion","RUGBY","Rugby a xv","LYON","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12074","1999","M         ","Espoir","SKI","Ski alpin","SC LES ARCS","SAVOIE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12075","1994","M         ","Senior","PENTATHLON MODERNE","Pentathlon moderne","ALPHA TRETS","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn12076","1997","M         ","Espoir","RUGBY A XIII","Rugby a xiii","DRAGONS CATALANS","PYRENEES-ORIENTALES","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn12077","1994","F         ","Espoir","EQUITATION","Attelage","ATTELAGE SPORT EN MIDI PYRENEES","LOT","MIDI-PYRENEES","10/31/2015","11/1/2014"
"shn12078","1997","F         ","Jeune","SQUASH","Squash","CENTRE MARIE THERESE EYQUEM","VAL-DE-MARNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12079","2000","F         ","Jeune","SQUASH","Squash","IKEBANA CENTRE DE MISE EN FORME","ISERE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12080","2002","F         ","Espoir","GYMNASTIQUE","Gymnastique rythmique","LA NANTAISE","LOIRE-ATLANTIQUE","PAYS DE LA LOIRE","10/31/2015","11/1/2014"
"shn12081","1994","F         ","Jeune","TENNIS","Tennis","CSMT","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn12082","1997","M         ","Espoir","RUGBY","Rugby a xv","MONTPELLIER RC","HERAULT","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn12083","1999","M         ","Espoir","JUDO","Judo","L OM JUDO","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn12084","1990","M         ","Senior","PARACHUTISME","Parachutisme en chute libre","5914 - PARA GROUP JB  DUNKERQUE","NORD","NORD-PAS-DE-CALAIS","10/31/2015","11/1/2014"
"shn12085","1996","M         ","Espoir","ATHLETISME","Courses sur piste","ATHLE 91 *","ESSONNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12086","1995","M         ","Espoir","TIR","Pistolet","TIR SPORTIF LIBOURNE","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn12087","1996","M         ","Elite","KARATE","Taolu","CAMCO","OISE","PICARDIE","10/31/2015","11/1/2014"
"shn12088","1999","F         ","Espoir","HANDBALL","Handball","BEGLES ","GIRONDE","AQUITAINE","10/31/2015","11/1/2014"
"shn12089","1997","M         ","Espoir","ATHLETISME","Courses hors stade","VELAY ATHLETISME","HAUTE-LOIRE","AUVERGNE","10/31/2015","11/1/2014"
"shn12090","1997","M         ","Espoir","AVIRON","Aviron","ENGHIEN SN","VAL-D'OISE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12091","1987","M         ","Senior","FOOTBALL AMERICAIN","Foot americain","FALCONS","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12092","1999","M         ","Espoir","RUGBY","Rugby a xv","A SP T T LANNION","COTES-D'ARMOR","BRETAGNE","10/31/2015","11/1/2014"
"shn12093","1999","M         ","Espoir","CANOE-KAYAK","Descente","LA ROCHE DERRIEN CANOE KAYAK","COTES-D'ARMOR","BRETAGNE","10/31/2015","11/1/2014"
"shn12094","1995","F         ","Senior","GYMNASTIQUE","Aerobic","LA RENAISSANCE","MARNE","CHAMPAGNE-ARDENNE","10/31/2015","11/1/2014"
"shn12095","2000","F         ","Espoir","TENNIS","Tennis","PS TARTAS","LANDES","AQUITAINE","10/31/2015","11/1/2014"
"shn12096","1989","F         ","Espoir","EQUITATION","Voltige équestre","ESSONNE VOLTIGE EQUESTRE","ESSONNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12097","1992","F         ","Espoir","EQUITATION","Voltige équestre","ESSONNE VOLTIGE EQUESTRE","ESSONNE","ILE-DE-FRANCE","10/31/2015","11/1/2014"
"shn12098","2001","M         ","Espoir","FOOTBALL","Football","la clermontaise football","HERAULT","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn12099","2000","F         ","Espoir","TENNIS","Tennis","Tc toulonnais ","VAR","P.A.C.A.","10/31/2015","11/1/2014"
"shn12100","1995","M         ","Jeune","FOOTBALL AMERICAIN","Foot americain","SPARTIATES","SOMME","PICARDIE","10/31/2015","11/1/2014"
"shn12101","1999","F         ","Espoir","NATATION","Natation course","OLYMPIC NICE NATATION","ALPES-MARITIMES","P.A.C.A.","10/31/2015","11/1/2014"
"shn12102","1999","M         ","Espoir","NATATION","Water-polo","CN MARSEILLE","BOUCHES-DU-RHONE","P.A.C.A.","10/31/2015","11/1/2014"
"shn12103","1992","M         ","Senior","FOOTBALL","Football","LYON","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12104","2002","F         ","Espoir","TENNIS DE TABLE","Tennis de table","CTT LE PUY - CHADRAC","HAUTE-LOIRE","AUVERGNE","10/31/2015","11/1/2014"
"shn12105","1977","M         ","Jeune","HANDISPORT","Tennis de table paralympique","Olympique Hyères Toulon Provence  Méditerranée","VAR","P.A.C.A.","10/31/2015","11/1/2014"
"shn12106","1998","F         ","Espoir","MONTAGNE ET ESCALADE","Escalade"," MINERAL SPIRIT ","DROME","RHONE-ALPES","10/31/2015","11/1/2014"
"shn12107","1995","M         ","Espoir","RUGBY A XIII","Rugby a xiii","DRAGONS CATALANS","PYRENEES-ORIENTALES","LANGUEDOC-ROUSSILLON","10/31/2015","11/1/2014"
"shn12108","1999","F         ","Espoir","JUDO","Judo","SPORTING JUDO ST ANDRE  CORCY","RHONE","RHONE-ALPES","10/31/2015","11/1/2014"
